date,equity_premium,market_return,risk_free,dp,dy,ep,de,bm,tbl,lty,ntis,infl,ltr,corpr,svar,dfy,tms,dfr
1957-05-31,0.036134,0.038734,0.0026,-3.3111335313798027,-3.2748517800849477,-2.6315665855092147,-0.6795669458705876,0.5640385796050937,0.030600000000000002,0.0348,0.028849690628784622,0.0035842293906811484,-0.0023,-0.0075,0.000481771175,0.0077999999999999944,0.004199999999999995,-0.0052
1957-06-30,-0.0031049999999999997,-0.000705,0.0024,-3.3098677084259727,-3.3111335313798027,-2.6283485658611463,-0.6815191425648263,0.5658765324166981,0.0329,0.0361,0.030528885528872302,0.0035714285714285587,-0.018,-0.0322,0.000578621411,0.007199999999999998,0.0032000000000000015,-0.0142
1957-07-31,0.006747,0.009747,0.003,-3.315439137668593,-3.3041040037092224,-2.634821271602638,-0.6806178660659555,0.560056634940612,0.0316,0.0365,0.03234721597243603,0.007117437722419906,-0.0041,-0.011,0.000553867662,0.007399999999999997,0.004899999999999995,-0.006899999999999999
1957-08-31,-0.051498,-0.048998,0.0025,-3.2519236789144013,-3.309708462959608,-2.572200483938028,-0.6797231949763736,0.5880045421699185,0.0337,0.0367,0.035854179232203895,0.0,0.0002,-0.0009,0.002147248218,0.007200000000000005,0.0030000000000000027,-0.0011
1957-09-30,-0.060479,-0.057879,0.0026,-3.182306140086476,-3.2462256577997635,-2.5034653551777684,-0.6788407849087075,0.6241507779969319,0.0353,0.0364,0.034362722298313365,0.0,0.0076,0.0095,0.0015171098810000002,0.008099999999999996,0.0011000000000000038,0.0018999999999999998
1957-10-31,-0.041734,-0.038834,0.0029,-3.1440548650050495,-3.1766404025507984,-2.4805314322983945,-0.6635234327066554,0.645746417558498,0.0358,0.0369,0.0384099275745691,0.0,-0.005,0.0023,0.004936011404,0.008900000000000005,0.0011000000000000038,0.0073
1957-11-30,0.020902999999999998,0.023703,0.0028000000000000004,-3.154367265828578,-3.1384210472867937,-2.506226266056516,-0.6481409997720616,0.6330717762909285,0.0331,0.034,0.04099002132639446,0.0035335689045936647,0.0533,0.0311,0.003490078536,0.010099999999999998,0.000900000000000005,-0.0222
1957-12-31,-0.039821999999999996,-0.037422,0.0024,-3.1064138030060633,-3.148765010279908,-2.4737166784944566,-0.6326971245116068,0.6536757786499575,0.0304,0.0323,0.034873225680043765,0.0,0.0307,0.0685,0.0012514024429999997,0.012200000000000003,0.0019000000000000024,0.0378
1958-01-31,0.042718000000000006,0.045518,0.0028000000000000004,-3.1520187257255756,-3.1101470197795464,-2.53860191785935,-0.6134168078662254,0.6328607617439226,0.024399999999999998,0.033,0.029896253141087892,0.007042253521126751,-0.0084,0.0099,0.000784465273,0.012299999999999998,0.008600000000000003,0.0183
1958-02-28,-0.015309,-0.014109,0.0012,-3.1349211676159734,-3.1557603031242647,-2.5413153303447866,-0.5936058372711868,0.6473904346244772,0.015300000000000001,0.0325,0.027751150986515694,0.0,0.01,-0.0008,0.000736247717,0.010700000000000001,0.0172,-0.0108
1958-03-31,0.032152,0.033052,0.0009,-3.1690681941025978,-3.138682446710727,-2.595824940768174,-0.5732432533344242,0.6685916375682693,0.013000000000000001,0.0321,0.028934376868075082,0.006993006993006867,0.0102,-0.0046,0.000519205729,0.010499999999999995,0.019099999999999995,-0.0148
1958-04-30,0.032711,0.033511,0.0008,-3.2079607042091123,-3.176627769271768,-2.6497031140265745,-0.558257590182538,0.65524503136928,0.0113,0.0311,0.02701734633990419,0.003472222222222099,0.0186,0.0163,0.0007467615829999999,0.010699999999999994,0.019799999999999998,-0.0023
1958-05-31,0.020213,0.021313,0.0011,-3.2304359220088417,-3.215583598264675,-2.6876207107017365,-0.542815211307105,0.6455586773287227,0.0091,0.0313,0.02286860291576454,0.0,0.0001,0.0031,0.00043311720200000007,0.010500000000000002,0.0222,0.003
1958-06-30,0.027697999999999997,0.027998,0.0003,-3.2638602427382324,-3.238111590860159,-2.736979228218944,-0.5268810145192885,0.6246601698105315,0.0083,0.0324,0.02143557735234143,0.0,-0.016,-0.0038,0.000438202446,0.009800000000000003,0.024099999999999996,0.0122
1958-07-31,0.04326,0.04396,0.0007000000000000001,-3.306060597228609,-3.2638602427382324,-2.7848852489043763,-0.5211753483242326,0.5938487842700649,0.0091,0.0343,0.016932805254793012,0.0034602076124568004,-0.0278,-0.0153,0.0006956245959999999,0.008600000000000003,0.025199999999999997,0.012499999999999999
1958-08-31,0.017599,0.017999,0.0004,-3.3178576584170516,-3.306060597228609,-2.802417265570224,-0.5154403928468273,0.5872638263570769,0.0169,0.0371,0.015089654786730468,-0.0034482758620689724,-0.0435,-0.032,0.0005889618930000002,0.008199999999999999,0.020200000000000003,0.011499999999999996
1958-09-30,0.048937,0.050837,0.0019,-3.3651008774939406,-3.3178576584170516,-2.855431991855774,-0.5096688856381669,0.5613711966020786,0.024399999999999998,0.038,0.0139825511188217,0.0,-0.0117,-0.0096,0.000510180329,0.007800000000000001,0.013600000000000001,0.002100000000000001
1958-10-31,0.02557,0.02737,0.0018,-3.386305890091091,-3.3612527995225077,-2.8793295003665658,-0.5069763897245255,0.5498692978903574,0.0263,0.0374,0.012278005703459745,0.0,0.0138,0.0107,0.000793475042,0.008099999999999996,0.011100000000000002,-0.0031000000000000003
1958-11-30,0.027517,0.028617,0.0011,-3.4046350672748287,-3.382478299211207,-2.9003285559958547,-0.5043065112789737,0.535823198076992,0.026699999999999998,0.0368,0.011534113459222454,0.0034602076124568004,0.012,0.0105,0.0015302102740000002,0.007800000000000001,0.010100000000000001,-0.0014999999999999996
1958-12-31,0.051912,0.054112,0.0022,-3.4515283083605306,-3.400816356700411,-2.9498875941716127,-0.5016407141889181,0.511779319797824,0.0277,0.0382,0.023686105736377618,-0.0034482758620689724,-0.0181,-0.0058,0.0007127718850000002,0.007699999999999992,0.010499999999999999,0.012300000000000002
1959-01-31,0.004231,0.006331,0.0021,-3.4515205680182643,-3.4477241248793855,-2.928626903437154,-0.5228936645811106,0.5028958179001952,0.0282,0.0408,0.027735541905643243,0.0034602076124568004,-0.008,-0.0028,0.0005848679840000002,0.0075,0.012600000000000004,0.0052
1959-02-28,0.004811,0.006711,0.0019,-3.4475560160381145,-3.4477364725936885,-2.903998562581262,-0.5435574534568522,0.4949461474730737,0.027000000000000003,0.0402,0.027898134369096595,-0.0034482758620689724,0.0117,0.0126,0.0008447334539999999,0.0075,0.013199999999999996,0.0008999999999999998
1959-03-31,0.0011519999999999998,0.003352,0.0022,-3.4443218082959097,-3.44378053629352,-2.8806786286905046,-0.563643179605405,0.5168602815309701,0.027999999999999997,0.0403,0.024984383092185966,0.0,0.0017,-0.0083,0.000491508124,0.007199999999999998,0.012300000000000005,-0.01
1959-04-30,0.038054,0.040054,0.002,-3.4786081158380897,-3.4405605292011563,-2.8881159260085765,-0.5904921898295132,0.49859719438877753,0.029500000000000002,0.0414,0.02436055938225842,0.0034602076124568004,-0.0117,-0.0172,0.0004925502089999999,0.0063,0.011899999999999997,-0.0055
1959-05-31,0.021431,0.023631,0.0022,-3.4936165501956014,-3.474866538439401,-2.8771679026832393,-0.6164486475123621,0.48307677969524226,0.028399999999999998,0.0417,0.025887223804802607,0.0,-0.0005,-0.0114,0.00042780091399999997,0.0058999999999999955,0.013300000000000003,-0.0109
1959-06-30,-0.0031249999999999997,-0.000725,0.0024,-3.4862981823349153,-3.4898833334221178,-2.844738370565463,-0.641559811769452,0.483219390926041,0.0321,0.0419,0.02688215980131547,0.0034482758620690834,0.001,0.0044,0.000915070174,0.0058,0.009800000000000003,0.0034000000000000002
1959-07-31,0.032004,0.034504,0.0025,-3.516873689095585,-3.482578850648934,-2.8760963493388045,-0.6407773397567808,0.4608226647700332,0.032,0.0417,0.027141487680075987,0.0034364261168384758,0.006,0.0089,0.00048779601599999997,0.006100000000000001,0.0097,0.0029
1959-08-31,-0.012976000000000001,-0.011076,0.0019,-3.4980206183115676,-3.513173684874493,-2.85801502299679,-0.6400055953147772,0.4680844659171295,0.0338,0.0423,0.028146254817639587,0.0,-0.0041,-0.0068,0.0010696993439999998,0.006600000000000002,0.0085,-0.0026999999999999993
1959-09-30,-0.046282,-0.043182,0.0031,-3.4476169402172516,-3.49432872879357,-2.8083835243171373,-0.6392334159001142,0.4923378926038501,0.0404,0.0429,0.030528520482765338,0.0034246575342467,-0.0057,-0.0088,0.0017098447549999997,0.006600000000000002,0.0025000000000000022,-0.0031000000000000003
1959-10-31,0.009574,0.012574,0.003,-3.4551275585450463,-3.443938630627241,-2.8234663208872037,-0.6316612376578427,0.48097742035261365,0.0405,0.0421,0.031020333525272625,0.0034129692832762792,0.015,0.0165,0.00061818331,0.007099999999999995,0.0015999999999999973,0.0015000000000000013
1959-11-30,0.015885999999999997,0.018486,0.0026,-3.4645944817164596,-3.451468213802247,-2.8405046172509483,-0.6240898644655113,0.47179829485117875,0.0415,0.0432,0.029722481056780204,0.0,-0.0119,0.0135,0.000499692726,0.007000000000000006,0.0017000000000000001,0.0254
1959-12-31,0.026227,0.029627,0.0034000000000000002,-3.488193579423042,-3.460943014473674,-2.8716796248840124,-0.6165139545390295,0.45778379651436646,0.0449,0.0447,0.02285629123836622,0.0,-0.0159,-0.0096,0.000307543518,0.006999999999999999,-0.00020000000000000573,0.006300000000000002
1960-01-31,-0.07323299999999999,-0.069933,0.0033,-3.394206946413787,-3.468353451490686,-2.797533119807113,-0.5966738266066738,0.499502104012078,0.0435,0.0441,0.02211616336875037,-0.00340136054421758,0.0112,0.0107,0.0009194175330000001,0.007299999999999994,0.0006000000000000033,-0.0005000000000000004
1960-02-29,0.011022,0.013922,0.0029,-3.3838872715494697,-3.374758057514682,-2.806662333841901,-0.5772249377075686,0.49355678283501553,0.039599999999999996,0.0429,0.024037486225986546,0.0034129692832762792,0.0204,0.0128,0.0011502457680000002,0.007800000000000001,0.0033000000000000043,-0.007600000000000001
1960-03-31,-0.016066,-0.012566,0.0034999999999999996,-3.3508080012835433,-3.364804282159023,-2.792666052966421,-0.5581419483171223,0.5497980830049141,0.0331,0.0411,0.025593399195342665,0.0,0.0282,0.0191,0.0009691464609999998,0.007599999999999996,0.008,-0.0091
1960-04-30,-0.018012999999999998,-0.016113,0.0019,-3.3314095347308754,-3.349092977931826,-2.7878467095469155,-0.5435628251839597,0.5634036895462855,0.0323,0.0426,0.02557711700727129,0.003401360544217802,-0.017,-0.0022,0.0006451660990000002,0.0075,0.010299999999999997,0.0148
1960-05-31,0.030813,0.033513,0.0027,-3.356191138822942,-3.329692310658502,-2.827380308730727,-0.5288108300922152,0.5419664268585132,0.0329,0.0417,0.024414363040336298,0.0,0.0152,-0.0021,0.00042355850300000004,0.008199999999999999,0.008800000000000002,-0.0173
1960-06-30,0.019402,0.021802,0.0024,-3.373817400645996,-3.3544819867466136,-2.8599195778430353,-0.5138978228029607,0.5291748618525803,0.0246,0.0407,0.024269812943596255,0.003389830508474523,0.0173,0.0141,0.0004989478820000001,0.008099999999999996,0.0161,-0.0031999999999999997
1960-07-31,-0.024248,-0.022948,0.0013,-3.3487338121264147,-3.373817400645996,-2.8338150382787424,-0.5149187738476726,0.549673276798599,0.023,0.0382,0.025778333499076,0.0,0.0368,0.0257,0.000977819962,0.008099999999999996,0.015199999999999998,-0.011099999999999999
1960-08-31,0.029767000000000002,0.031467,0.0017000000000000001,-3.374519894528065,-3.3487338121264147,-2.858578149687661,-0.5159417448404038,0.541542197159699,0.023,0.039,0.025195382444997815,0.0,-0.0067,0.0117,0.0006369673730000001,0.007999999999999993,0.016,0.0184
1960-09-30,-0.060313,-0.058713,0.0016,-3.312226043244318,-3.374519894528065,-2.795265430910811,-0.5169606123335067,0.5843417106215741,0.0248,0.0387,0.02831230823942634,0.0,0.0075,-0.0063,0.001771622224,0.007599999999999996,0.0139,-0.0138
1960-10-31,-0.0032790000000000002,-0.001079,0.0022,-3.3097940899364393,-3.312226043244318,-2.7928334776029327,-0.5169606123335067,0.5841202012543938,0.023,0.0391,0.027823607776101215,0.006756756756756799,-0.0028,0.0008,0.0010487145690000002,0.00810000000000001,0.016100000000000003,0.0036
1960-11-30,0.044780999999999994,0.046081,0.0013,-3.3492741093029976,-3.3097940899364393,-2.832313496969491,-0.5169606123335067,0.5676300190884431,0.023700000000000002,0.0399,0.026034029017606933,0.0,-0.0066,-0.007,0.0006686740349999999,0.0076999999999999985,0.016199999999999996,-0.0004000000000000002
1960-12-31,0.047239,0.048839,0.0016,-3.394508393511359,-3.3492741093029976,-2.8775477811778525,-0.5169606123335067,0.5504229651398789,0.0225,0.038,0.02276135162775655,0.0,0.0279,0.0104,0.000450305539,0.0075,0.0155,-0.0175
1961-01-31,0.06242,0.06432,0.0019,-3.4574594669911085,-3.3962175455876875,-2.957308750348511,-0.5001507166425974,0.5229867324899722,0.022400000000000003,0.0404,0.021815330549471053,0.0,-0.0107,0.0148,0.0007411236840000001,0.0077999999999999944,0.017999999999999995,0.025500000000000002
1961-02-28,0.031438,0.032838,0.0014000000000000002,-3.4856915808996387,-3.4591766910634814,-3.002692124489051,-0.4829994564105877,0.5120227162880618,0.0242,0.0392,0.019419901401943346,0.0,0.02,0.021,0.00054745936,0.008000000000000007,0.015,0.0010000000000000009
1961-03-31,0.027345,0.029345,0.002,-3.512621947969969,-3.487406604251356,-3.0471388301355518,-0.4654831178344173,0.5466798693525264,0.0239,0.0397,0.022737600973699038,0.0,-0.0037,-0.0029,0.000414941168,0.008,0.015799999999999998,0.0008000000000000004
1961-04-30,0.002837,0.004537,0.0017000000000000001,-3.5164571908393287,-3.512621947969969,-3.0574676023154597,-0.45898958852386895,0.5450044938191568,0.0229,0.0391,0.023259282735476786,0.0,0.0115,-0.0116,0.0010092086259999998,0.007599999999999996,0.016200000000000003,-0.0231
1961-05-31,0.021753,0.023553,0.0018,-3.535415823437716,-3.5164571908393287,-3.082962205893633,-0.45245361754408353,0.5309162934894935,0.0229,0.0397,0.022465697915777127,0.0,-0.0046,0.0049,0.000404343422,0.007400000000000004,0.0168,0.0095
1961-06-30,-0.028672999999999997,-0.026673,0.002,-3.5061454411376034,-3.535415823437716,-3.0602707946915624,-0.4458746464460409,0.5408211006491607,0.0233,0.0404,0.022482163583148963,0.0,-0.0075,-0.008,0.0005489074040000001,0.007000000000000006,0.017099999999999997,-0.0005000000000000004
1961-07-31,0.031994999999999996,0.033795,0.0018,-3.5349838782943075,-3.502713193713513,-3.0903425784956386,-0.4446412997986686,0.5244056310872308,0.022400000000000003,0.0404,0.025179673047700687,0.006711409395973034,0.0035,0.004,0.000628373737,0.0068000000000000005,0.017999999999999995,0.0005
1961-08-31,0.023329999999999997,0.02473,0.0014000000000000002,-3.5510009790251464,-3.5315684903589206,-3.1075842768119446,-0.44341670221320195,0.5137928160680056,0.0239,0.041,0.025425953517668274,-0.0033333333333334103,-0.0038,-0.0018,0.00040621505100000004,0.006600000000000002,0.0171,0.002
1961-09-30,-0.020374,-0.018674,0.0017000000000000001,-3.5277101536730893,-3.5475921142174345,-3.085513036296195,-0.4421971173768945,0.5275167210963905,0.022799999999999997,0.0403,0.02496340649526535,0.0033444816053511683,0.0129,0.0144,0.0008224996059999999,0.006699999999999998,0.017500000000000005,0.0014999999999999996
1961-10-31,0.026274000000000002,0.028174,0.0019,-3.54548719272386,-3.5175577822090713,-3.098256696846981,-0.44723049587687913,0.5254858506648483,0.023,0.04,0.025835926814774025,0.0,0.0071,0.0127,0.00026750879100000005,0.007100000000000002,0.017,0.005599999999999999
1961-11-30,0.043726,0.045226,0.0015,-3.5740296124349937,-3.5354368568703585,-3.121894045463632,-0.4521355669713619,0.512610864745011,0.0248,0.0404,0.025570748681004903,0.0,-0.002,0.0028,0.0003603902050000001,0.007200000000000012,0.0156,0.0048000000000000004
1961-12-31,0.002796,0.004696,0.0019,-3.567298994589347,-3.564079281581826,-3.110375589205707,-0.45692340538363985,0.5059222583910058,0.026000000000000002,0.0415,0.0223243074528514,0.0,-0.0125,-0.0026,0.000336901535,0.0068000000000000005,0.0155,0.0099
1962-01-31,-0.039756,-0.037356,0.0024,-3.525390919297883,-3.5640024539570048,-3.053129975001692,-0.4722609442961906,0.5284285714285714,0.027200000000000002,0.0419,0.024721375347346548,0.0,-0.0014,0.008,0.0008115306510000001,0.006600000000000002,0.014699999999999998,0.0094
1962-02-28,0.018591999999999997,0.020592,0.002,-3.5382488069848517,-3.522110128177789,-3.0509754607614297,-0.4872733462234218,0.522420732999082,0.0273,0.0414,0.0287833898219817,0.0033333333333334103,0.0103,0.0052,0.00026509674700000003,0.006500000000000006,0.014099999999999998,-0.0051
1962-03-31,-0.005842,-0.003842,0.002,-3.5290961105133265,-3.534973842294276,-3.027133174005181,-0.5019629365081454,0.5457245915552726,0.027200000000000002,0.0398,0.024075295489537057,0.0,0.0253,0.0151,0.000279492147,0.006500000000000006,0.0126,-0.010199999999999999
1962-04-30,-0.063943,-0.061743,0.0022,-3.4618586955987025,-3.5258318362153416,-2.953318413676757,-0.5085402819219451,0.5798626245622472,0.0273,0.0394,0.025152065210778445,0.0033222591362125353,0.0082,0.0142,0.001019690809,0.006899999999999996,0.012099999999999996,0.006
1962-05-31,-0.082247,-0.079847,0.0024,-3.368695937635637,-3.458609912253435,-2.8536558238426215,-0.5150401137930155,0.6289943915481936,0.0269,0.0393,0.02772230425938946,0.0,0.0046,0.0,0.010914839126000001,0.007199999999999998,0.012400000000000001,-0.0046
1962-06-30,-0.082669,-0.080669,0.002,-3.2800713858951203,-3.3654528203335246,-2.7586227747378422,-0.5214486111572781,0.6873574686431015,0.0273,0.0401,0.02645544341872154,0.0,-0.0076,-0.0026,0.0061611301890000005,0.00739999999999999,0.012799999999999995,0.005
1962-07-31,0.062503,0.065203,0.0027,-3.338462069564167,-3.276838752411749,-2.814498949634692,-0.5239631199294748,0.6452260298028198,0.0292,0.0412,0.03048582725670396,0.0033112582781458233,-0.0109,-0.0015,0.0018434771641473386,0.007099999999999995,0.012,0.0094
1962-08-31,0.019369,0.021669,0.0023,-3.350413266275303,-3.3352446754843843,-2.8239532391621722,-0.5264600271131301,0.6333103516202109,0.0282,0.0401,0.029328677549369964,0.0,0.0187,0.0143,0.0008019519321379935,0.007100000000000002,0.011899999999999997,-0.004400000000000001
1962-09-30,-0.050915999999999996,-0.048816,0.0021,-3.2977936397319607,-3.34720138292672,-2.7688636624999816,-0.5289299772319788,0.666344260596221,0.0278,0.0398,0.030601603714375633,0.0033003300330032292,0.0061,0.0089,0.0011769980586619772,0.007100000000000002,0.012000000000000004,0.0027999999999999995
1962-10-31,0.005712999999999999,0.008313,0.0026,-3.294244185948232,-3.2898111615770924,-2.7601623578758145,-0.5340818280724174,0.6541533140037642,0.0274,0.0395,0.02809449505131808,0.0,0.0084,0.0068,0.003452108150190437,0.007099999999999995,0.0121,-0.0015999999999999999
1962-11-30,0.106268,0.108268,0.002,-3.3830542625207474,-3.286329655323612,-2.8439256725120785,-0.539128590008669,0.5941783459109811,0.028300000000000002,0.0396,0.024810431643642886,0.0,0.0021,0.0062,0.0012747828264660001,0.007099999999999995,0.011300000000000001,0.0040999999999999995
1962-12-31,0.013234,0.015534,0.0023,-3.388598789825834,-3.3751971852921283,-2.844529107480689,-0.5440696823451452,0.5916270510657875,0.0287,0.0395,0.019968021526393473,0.0,0.0035,0.0023,0.0005438822656559563,0.0068000000000000005,0.0108,-0.0012000000000000001
1963-01-31,0.047867,0.050367,0.0025,-3.433431920617308,-3.385472227221513,-2.8888632286250955,-0.5445686919922125,0.5649849893827341,0.0291,0.0398,0.01713622242552168,0.0,-0.0001,0.0059,0.0006997698378649394,0.007000000000000006,0.010700000000000001,0.006
1963-02-28,-0.026489,-0.024189,0.0023,-3.4010434037833397,-3.4303197685727067,-2.8559716837465805,-0.5450717200367589,0.5819531179292243,0.0292,0.04,0.013236746611198202,0.0,0.0008,0.0023,0.0003921329400086703,0.006999999999999992,0.0108,0.0015
1963-03-31,0.034281000000000006,0.036581,0.0023,-3.4327861834730404,-3.397936256014024,-2.887222148993268,-0.5455640344797724,0.587528570591338,0.028900000000000002,0.0401,0.014380137599130628,0.00328947368421062,0.0009,0.0026,0.0003599355103179676,0.0068999999999999895,0.011199999999999995,0.0017
1963-04-30,0.04657,0.04907,0.0025,-3.47244258307449,-3.4250625989187755,-2.9229905638247535,-0.5494520192497365,0.5587292740699457,0.028999999999999998,0.0405,0.015199396339126536,0.0,-0.0012,-0.0051,0.0003221603880612223,0.006600000000000002,0.011500000000000003,-0.0039000000000000007
1963-05-31,0.017274,0.019674,0.0024,-3.4790077664393455,-3.4647827755079983,-2.9257346339459525,-0.5532731324933929,0.5516121932430945,0.029300000000000003,0.0406,0.014648685297754576,0.0,0.0023,0.0048,0.00030365573267591907,0.0063,0.011299999999999994,0.0024999999999999996
1963-06-30,-0.020905,-0.018605,0.0023,-3.4509971370329398,-3.4714016403354035,-2.8939821307975744,-0.5570150062353653,0.5672815753734721,0.029900000000000003,0.0407,0.018263319017388386,0.003278688524590123,0.0019,0.0043,0.0002610983532553293,0.006099999999999994,0.010799999999999997,0.0024000000000000002
1963-07-31,-0.004521,-0.001821,0.0027,-3.446018937622137,-3.4494846450621734,-2.8801536363219915,-0.5658653013001453,0.5766216585421969,0.0318,0.0407,0.009318905749869589,0.0032679738562091387,0.0031,0.0028,0.0005297970815772215,0.0058,0.008899999999999998,-0.0002999999999999999
1963-08-31,0.050966,0.053466,0.0025,-3.4921019700069444,-3.444504198103489,-2.9174949080582575,-0.5746070619486867,0.5498272363297317,0.0332,0.0408,0.009520240873846212,0.0,0.0021,0.0035,0.0003269086200306698,0.005400000000000002,0.007600000000000003,0.0014000000000000002
1963-09-30,-0.013101999999999999,-0.010402,0.0027,-3.4794982320759136,-3.4905940463309673,-2.896246722339186,-0.5832515097367278,0.547223624776539,0.0338,0.041,0.01031341287818378,0.0,0.0004,-0.0023,0.000329910267015851,0.005299999999999999,0.007200000000000005,-0.0027
1963-10-31,0.031925,0.034825,0.0029,-3.5007064740189913,-3.4689970024151915,-2.9229183999130286,-0.5777880741059629,0.5309640771685447,0.0345,0.0415,0.010280218321743492,0.0032573289902280145,-0.0026,0.0049,0.0005035319049855499,0.0051,0.006999999999999999,0.0075
1963-11-30,-0.007187,-0.004487,0.0027,-3.479714897713121,-3.4903099438495175,-2.9073108119530877,-0.572404085760033,0.5342962212865746,0.0352,0.0414,0.006012878052792053,0.0,0.0051,0.0015,0.003110165661842049,0.0051,0.006199999999999997,-0.0036000000000000003
1963-12-31,0.023165,0.026065,0.0029,-3.493579301687392,-3.4694297301066293,-2.926472842022812,-0.5671064596645802,0.5255914542237368,0.0352,0.0417,0.008954774905959514,0.0032467532467532756,-0.0006,-0.0034,0.00027356667626276583,0.0049999999999999975,0.006499999999999999,-0.0028
1964-01-31,0.024391,0.027391,0.003,-3.5128645197546557,-3.4862944969185268,-2.939863920745471,-0.5730005990091851,0.510606870909415,0.0352,0.0421,0.014293616927277712,0.0,-0.0014,0.0087,0.0001833411105072051,0.004400000000000008,0.006899999999999996,0.0101
1964-02-29,0.014414999999999999,0.017015,0.0026,-3.5154533862569712,-3.505636722562495,-2.9366706448418896,-0.5787827414150816,0.5011622965980953,0.0353,0.0424,0.01740796096142009,0.0,-0.0011,0.0054,7.169954746727038e-05,0.004700000000000003,0.007100000000000002,0.006500000000000001
1964-03-31,0.014132,0.017232,0.0031,-3.5233263882808945,-3.508273163606737,-2.938883409321839,-0.5844429789590557,0.5236754417243542,0.0354,0.0424,0.017783275215299963,0.0,0.0037,-0.0062,0.00011471138055620209,0.004500000000000004,0.006999999999999999,-0.009899999999999999
1964-04-30,0.003292,0.006192,0.0029,-3.5222564484310745,-3.516197353903126,-2.9330517573282657,-0.5892046911028087,0.5253031069230485,0.0347,0.0423,0.020767988616043988,0.0,0.0047,0.004,0.00025475515225983306,0.00449999999999999,0.007599999999999996,-0.0007000000000000001
1964-05-31,0.014215,0.016815,0.0026,-3.5265693307869306,-3.515182108948756,-2.9326879626309212,-0.5938813681560092,0.5190357804426246,0.0348,0.0422,0.02117914509687524,0.0,0.005,0.0057,0.00022577711719403738,0.004399999999999994,0.007400000000000004,0.0007000000000000001
1964-06-30,0.015084,0.018084,0.003,-3.5358311076703943,-3.5195404845412437,-2.9373640533393788,-0.5984670543310152,0.5122068550811786,0.0348,0.0419,0.020502810483883145,0.003236245954692629,0.0069,0.0048,0.00039785086856362987,0.004399999999999994,0.007100000000000002,-0.0021000000000000003
1964-07-31,0.01591,0.01891,0.003,-3.5455381969608655,-3.5274628579998777,-2.9447187730538373,-0.6008194239070281,0.5063607181072405,0.0346,0.0421,0.02131252930934855,0.003225806451612856,0.0008,0.0052,0.0001989066578310932,0.004299999999999998,0.0075,0.004399999999999999
1964-08-31,-0.014421,-0.011621,0.0028000000000000004,-3.5208763843706956,-3.5372393941461704,-2.9177511184430704,-0.6031252659276248,0.5079429443755367,0.035,0.0423,0.020696510843525303,-0.003215434083601365,0.002,0.0037,0.00042592625682035353,0.0040999999999999995,0.007299999999999994,0.0017000000000000001
1964-09-30,0.027599,0.030399,0.0028000000000000004,-3.5409593240373143,-3.51264588523418,-2.9355689547169472,-0.6053903693203669,0.4865371214457886,0.0353,0.0421,0.020402970906003747,0.003225806451612856,0.005,0.0021,0.00017049742327560072,0.0040000000000000036,0.0068000000000000005,-0.0029000000000000002
1964-10-31,0.0058449999999999995,0.008745,0.0029,-3.5408414898299077,-3.532796013398153,-2.937665716933055,-0.6031757728968529,0.48781325880789844,0.035699999999999996,0.0421,0.020115530804322972,0.0,0.0043,0.005,0.00018704386666130088,0.0039000000000000007,0.006400000000000003,0.0007000000000000001
1964-11-30,-0.0013019999999999998,0.001598,0.0029,-3.527545780177462,-3.5327442795972885,-2.926555892095632,-0.60098988808183,0.486503775287573,0.0364,0.0422,0.01916709921290301,0.003215434083601254,0.0017,-0.0004,0.00021286585460055077,0.003799999999999998,0.0058,-0.0021
1964-12-31,0.002128,0.005228,0.0031,-3.523415014386405,-3.5195136084801977,-2.9245785132977007,-0.598836501088704,0.4872273002871426,0.0384,0.0423,0.02309531664854291,0.0,0.003,0.0088,0.0003512132858212789,0.003699999999999995,0.0039000000000000007,0.0058000000000000005
1965-01-31,0.031991000000000006,0.034791,0.0028000000000000004,-3.549387673559404,-3.516769147165302,-2.947719021426927,-0.6016686521324769,0.47172319074939634,0.0381,0.0422,0.01790374661081962,0.0,0.004,0.0081,0.00016581280118521305,0.003700000000000002,0.0040999999999999995,0.0040999999999999995
1965-02-28,0.0007460000000000001,0.003746,0.003,-3.541303830358963,-3.5427896298208257,-2.936842037018555,-0.6044617933404081,0.4713994775755965,0.0393,0.0424,0.014823216409768152,0.0,0.0014,0.0009,0.0003931965476332794,0.003700000000000002,0.0030999999999999986,-0.0005
1965-03-31,-0.015813,-0.012213,0.0036,-3.520112673677798,-3.5347451140224644,-2.9129079229185777,-0.6072047507592205,0.469489904954727,0.0393,0.0422,0.019134234586095887,0.0032051282051281937,0.0054,0.0012,0.00014462028189985647,0.003600000000000006,0.0029,-0.004200000000000001
1965-04-30,0.032512,0.035612,0.0031,-3.5459656627175002,-3.5123001339410047,-2.935242589911123,-0.6107230728063767,0.45255933471392484,0.0393,0.0422,0.014722572331669861,0.0031948881789136685,0.0036,0.0021,0.00016275968488075286,0.003700000000000002,0.0029,-0.0015
1965-05-31,-0.006222,-0.003122,0.0031,-3.5304403126866504,-3.538213685913182,-2.9162632170675407,-0.6141770956191096,0.4546642847806196,0.038900000000000004,0.0423,0.016245056568909486,0.0,0.0018,-0.0008,0.00033376402913468236,0.003699999999999995,0.0033999999999999933,-0.0026
