DATE,PRCP_anom_mean,TAVG_anom_mean,PRCP_anom_std,TAVG_anom_std,N_stations
1996-05-30,0.4439689896310585,-3.853029298287919,0.9640481962798031,1.5391599281341546,5
1996-05-31,-0.08385918003565063,-5.3146167557932245,0.02625496301624916,0.11217915066952204,2
1996-06-01,-0.09961290322580645,-1.8139784946236546,0.10802766824837061,0.9230404649037344,2
1996-06-02,-0.029062499999999998,0.53125,0.0,0.0,1
1996-06-04,0.047003205128205106,-1.293932360742706,0.39068175130155397,1.2808802501860648,3
1996-06-08,0.05838709677419354,-4.58064516129032,0.0,0.0,1
1996-06-09,-0.4328571428571429,0.8571428571428612,0.0,0.0,1
1996-06-14,-0.26655172413793105,-0.034482758620683285,0.0,0.0,1
1996-06-15,-0.1890689655172414,-1.8518678160919535,0.12678319993583176,1.6820200654848367,3
1996-06-16,-0.08777777777777779,-2.037037037037038,0.0,0.0,1
1996-06-17,-0.3916129032258065,1.9032258064516157,0.0,0.0,1
1996-06-18,-0.017666666666666667,0.5666666666666629,0.0,0.0,1
1996-06-26,0.11675421626984127,0.3857142857142861,0.31475110511793214,1.8528889008549778,4
1996-06-27,-0.026875,-1.78125,0.0,0.0,1
1996-06-28,-0.3925,0.25,0.0,0.0,1
1996-06-29,-0.06393939393939393,-0.12121212121212466,0.0,0.0,1
1996-07-02,0.8052248677248678,-3.753968253968253,0.8909617928097397,1.0870118951355994,3
1996-07-03,0.44953027364792075,-3.1668821374703717,0.4026121471707189,1.434691206980243,3
1996-07-04,-0.06558823529411763,-2.382352941176464,0.0,0.0,1
1996-07-05,-0.19146425339366516,-1.4793363499245857,0.12277545815112809,1.1038452856767413,5
1996-07-06,0.10708333333333331,-1.65625,0.3815574238674086,0.9317532197422234,3
1996-07-07,0.15727419354838706,-1.477419354838709,0.35882247660792194,1.2408583515015614,2
1996-07-08,-0.06166666666666667,-0.86666666666666,0.0,0.0,1
1996-07-09,-0.03462519936204147,-0.5318979266347696,0.022171801145338958,1.3476756036968471,2
1996-07-10,0.6439393939393939,-2.6666666666666714,0.0,0.0,1
1996-07-11,0.018545751633986925,-0.941176470588232,0.10026589292707286,0.6239177481057725,2
1996-07-12,0.23779522731560085,0.015421618562536802,0.46509497741823175,0.6103524533639396,3
1996-07-13,0.11840976800976802,-0.9649506049506016,0.3155107730859876,1.204727124992124,5
1996-07-14,0.057486631016042795,-4.332442067736189,0.08258402193109196,3.855685639304187,2
1996-07-15,0.17177777777777778,-1.6231481481481442,0.31535659024720836,1.3592409676839696,6
1996-07-16,-0.09318181818181819,-0.4680134680134671,0.024957723666537455,1.3225896092498994,3
1996-07-17,0.5027908496732026,-0.34215686274509477,0.5520342361649722,0.733269762369891,3
1996-07-18,0.19462987012987013,-0.8864718614718612,0.37700639033109334,0.6193987213096064,4
1996-07-19,-0.1296021505376344,-0.5430107526881756,0.16160051104665463,0.1748758706160296,2
1996-07-20,-0.05782835249042147,-0.63302681992337,0.08700044293956942,0.4613550586983733,5
1996-07-21,-0.023996212121212123,-0.13352272727272899,0.01145507717320478,1.7023873649043393,3
1996-07-22,-0.019062980030721967,0.8840245775729656,0.024221937358617527,0.702762039059438,2
1996-07-23,-0.0100625,-0.8933114035087707,0.00985103896804799,0.5869490710181495,3
1996-07-24,-0.016698412698412695,-0.7047619047619046,0.017402878103599344,0.9794255338805715,3
1996-07-25,-0.04539823248646777,0.4077275665510977,0.05788998184592037,1.0423194023924633,6
1996-07-26,-0.011818181818181818,1.3333333333333286,0.0,0.0,1
1996-07-27,-0.043914786967418545,-0.3257518796992471,0.043367404282450714,1.0971285008115723,4
1996-07-28,-0.007290598290598292,0.21965811965812065,0.012340137078863306,1.5387741847562133,3
1996-07-29,-0.014666666666666666,-1.4000000000000057,0.0,0.0,1
1996-07-30,-0.05938485663082437,-0.5251792114695348,0.08546885161914462,1.4925952667280975,4
1996-07-31,-0.03237179487179487,-0.0351419413919416,0.0344119735709725,0.43014363816412476,3
1996-08-02,0.11298181279680332,-1.4144378181380073,0.1484628522364738,0.7758043384627131,6
1996-08-03,0.06648541114058355,-1.6551724137931032,0.09743818907862371,0.48765984909417104,2
1996-08-04,0.23466369543768928,-3.6784385312829593,0.3196769783499787,1.5281290988680674,6
1996-08-05,0.14015528711484593,-1.023004201680673,0.1543338916873751,1.0919987023064108,6
1996-08-06,-0.009333333333333334,-0.36666666666666003,0.0,0.0,1
1996-08-07,0.03570707070707071,-1.2777777777777786,0.05478291931010929,1.4927809825049259,2
1996-08-08,-0.042439839572192516,-0.2956455309396482,0.07692724535244465,1.4975866743610091,4
1996-08-09,0.0004646464646464645,-1.7151515151515138,0.014036072291597878,0.9921315784060751,3
1996-08-10,-0.012580645161290321,-2.4193548387096797,0.0,0.0,1
1996-08-11,-0.035522345735027216,1.5717729128856632,0.032943117225364506,1.5236958230779372,4
1996-08-12,-0.010689655172413793,1.4827586206896513,0.0,0.0,1
1996-08-13,0.10801061007957559,-1.1936339522546433,0.16055262724023464,1.2491594596027629,2
1996-08-14,-0.007570104266752073,0.41067785250821487,0.056855411154948646,1.2048434585421088,4
1996-08-15,0.1478823529411765,-0.48758169934640705,0.18804696870070528,1.2282108362409263,3
1996-08-17,0.0361811391223156,-1.226003734827259,0.1369497560751638,0.7451133127124655,3
1996-08-18,-0.013333333333333332,-1.2999999999999972,0.0,0.0,1
1996-08-19,-0.014838709677419355,-0.1935483870967687,0.0,0.0,1
1996-08-20,-0.027194478908188588,-2.139112903225808,0.027436921875787817,0.8622882757520691,3
1996-08-21,-0.0696863799283154,-0.0564516129032242,0.09079605891042317,0.7869414177721232,2
1996-08-22,-0.014979166666666668,-0.40034722222222285,0.060238429617460794,1.4389212311358757,4
1996-08-23,0.533365231259968,-1.0853269537480088,0.7611491367757969,1.9634336619549864,2
1996-08-24,-0.06269716775599131,-1.3531590413943348,0.07414453706785146,0.9704133407560672,3
1996-08-25,0.41258064516129034,-1.2903225806451672,0.0,0.0,1
1996-08-27,-0.021296337488537626,-0.3925714752639742,0.054846845272617524,1.1281049031903854,4
1996-08-29,-0.02888075657894737,-1.3118421052631568,0.03706916057112086,0.9676520115787838,4
1996-08-30,-0.020792491515837105,-1.9255514705882355,0.021206245683215816,0.9142733859860384,4
1996-08-31,-0.03447610294117647,-0.15900735294117396,0.08101831924881896,1.0567606858541636,2
1996-09-01,0.39754241926655726,-0.28042328042328296,0.6855589446313338,1.7222283178396496,3
1996-09-02,-0.09584848484848484,-1.9531986531986547,0.09566243355547535,1.5026929991526647,3
1996-09-04,0.2193939393939394,-4.0909090909090935,0.0,0.0,1
1996-09-05,-0.01866666666666666,-4.066666666666663,0.0,0.0,1
1996-09-07,-0.008396407893182089,-0.87062507385088,0.04916624880930058,0.8364179964446502,5
1996-09-10,-0.0013333333333333333,-2.6666666666666714,0.0,0.0,1
1996-09-11,-0.04068965517241379,-3.551724137931032,0.0,0.0,1
1996-09-12,-0.045158891142663964,-1.234859461025792,0.04220019753802737,1.346842447442762,3
1996-09-13,-0.006666666666666666,-4.962962962962962,0.0,0.0,1
1996-09-14,-0.01391796988701013,-1.2541522231924689,0.08130183570634383,1.09945188132294,5
1996-09-15,-0.08944326303975425,-0.6068580542264783,0.06831021282055327,1.227494997764435,3
1996-09-16,-0.1296016291574101,-1.8605508870214749,0.2909060200715854,1.4969696147021996,6
1996-09-19,-0.02986822660098522,-1.7272304324028458,0.03495612189517201,1.3467039542042767,6
1996-09-20,-0.058884381338742395,-2.6531440162271807,0.06497350342342921,0.24096133719947832,2
1996-09-22,-0.0970967741935484,-1.9354838709677438,0.0,0.0,1
1996-09-25,-0.18151461988304096,-1.8497076023391799,0.1432945859428094,0.5801166643085421,3
1996-09-28,0.024070593149540524,-2.703216374269008,0.2513788884317802,1.4004990828482078,4
1996-09-29,0.3854017857142857,-1.8482142857142847,0.5748399323842424,2.8663078451668995,2
1996-09-30,-0.005073870573870574,-0.8111416361416346,0.11305076595425533,0.9371761077655802,6
1996-10-01,-0.07517241379310344,-2.103448275862064,0.0,0.0,1
1996-10-04,-0.04214285714285714,0.3571428571428612,0.0,0.0,1
1996-10-05,-0.09433333333333334,-1.5,0.0,0.0,1
1996-10-08,-0.07185185185185185,-1.5555555555555571,0.0,0.0,1
1996-10-09,-0.14821428571428572,-1.2857142857142918,0.0,0.0,1
1996-10-19,-0.03807692307692308,-0.5769230769230802,0.0,0.0,1
1996-10-22,-0.013846153846153845,-0.3846153846153868,0.0,0.0,1
1996-10-30,-0.1151031746031746,0.7714285714285675,0.08014738525721003,0.38677103916230876,3
1996-10-31,-0.0718915343915344,-0.5218253968253966,0.0788459643102642,0.7489678586985966,3
1996-11-01,-0.026373626373626374,-1.3021978021978005,0.02389168691783267,0.13823896291659,3
1996-11-04,-0.018461538461538463,-2.884615384615387,0.0,0.0,1
1996-11-05,-0.10229901051329623,0.6511750154607309,0.08648678976180658,1.1141807137248938,7
1996-11-06,-0.04468131868131868,0.55650183150183,0.03579402313148617,1.0015607411467056,4
1996-11-07,-0.056692513368983954,-0.43423136025569986,0.06103012328922021,0.8397724891664147,5
1996-11-08,-0.03464285714285715,-2.5714285714285694,0.0,0.0,1
1996-11-09,-0.020370370370370372,-0.18518518518519045,0.0,0.0,1
1996-11-10,-0.09333333333333334,-1.8703703703703738,0.13199326582148888,0.1833239803076186,2
1996-11-12,-0.0626307603686636,-0.36052995391705167,0.04440768925132173,1.0624217070064255,5
1996-11-13,-0.039114583333333335,2.6041666666666643,0.056536998036602025,1.7184389449169901,4
1996-11-14,-0.04853125,-0.7260416666666671,0.03187271006661876,0.43645211809417217,4
1996-11-15,0.11812631302521008,-1.617909663865543,0.2047948572787425,1.0471020333912247,4
1996-11-16,-0.044791666666666674,-2.1469827586206898,0.05777222696359674,1.231827098618878,3
1996-11-17,-0.06599352240896358,-0.7027310924369736,0.038717068229897456,1.1681950588012153,4
1996-11-18,-0.07041871921182266,-1.5394088669950747,0.04789516375032034,0.3587783175478467,2
1996-11-19,-0.0026666666666666666,-2.799999999999997,0.0,0.0,1
1996-11-20,-0.012499999999999999,-0.75,0.0,0.0,1
1996-11-21,-0.021724137931034483,-0.8965517241379359,0.0,0.0,1
1996-11-22,-0.025944700460829494,-1.6370967741935516,0.004366465837741814,0.19388411742212242,2
1996-11-23,-0.05714285714285714,-0.8214285714285694,0.0,0.0,1
1996-11-24,-0.004,-1.0260416666666643,0.00565685424949238,0.434576042604229,2
1996-11-25,-0.029272727272727273,0.4820177582274354,0.035746891059023234,1.514730362463895,6
1996-11-26,-0.1067094591682827,-3.0063520792932534,0.1448924854030903,2.4296790808521864,5
1996-11-27,0.035717819385818826,-1.1279423059546392,0.3424731056618578,1.0581844170769956,7
1996-12-02,-0.035,-2.25,0.0,0.0,1
1996-12-03,-0.004285714285714286,-4.571428571428569,0.0,0.0,1
1996-12-04,-0.010333333333333333,-3.7703703703703724,0.014613540144521982,2.398925228025472,2
1996-12-05,-0.047362637362637364,-1.644047619047619,0.05812219048771412,1.5498536980182283,4
1996-12-06,-0.08831040564373897,-3.1952380952380963,0.08914680730414218,1.434298045858584,3
1996-12-07,-0.08939102564102563,-3.2948717948717956,0.11989086129733449,0.18130943107346806,2
1996-12-09,-0.0086,-3.315555555555555,0.012162236636408618,2.539299018661029,2
1996-12-10,-0.017586206896551725,-1.7931034482758577,0.0,0.0,1
1996-12-11,-0.0775,0.2857142857142918,0.0,0.0,1
1996-12-13,0.0,-2.6392857142857125,0.0,0.05555838995037705,2
1996-12-14,0.0,-1.121510673234809,0.0,0.9775605251804161,3
1996-12-16,-0.010393772893772893,-2.4265109890109877,0.016687934242966947,1.4185389414408955,3
1996-12-17,-0.040433333333333335,-3.125462962962962,0.07896426758702671,1.4718914868426218,5
1996-12-18,-0.00045454545454545455,-2.57855339105339,0.0009090909090909091,0.6919444185928636,4
1996-12-19,0.0,-2.3214285714285694,0.0,0.0,1
1996-12-20,-0.04798611111111111,-0.9154773307790549,0.10065287456107454,1.1270823755361823,6
1996-12-21,0.0,-2.3602693602693563,0.0,1.0431626335847517,3
1996-12-25,-0.061785714285714284,-1.8571428571428612,0.0,0.0,1
1996-12-26,0.0,-2.75,0.0,1.0606601717798212,2
1996-12-27,-0.00411764705882353,0.3702069716775611,0.00823529411764706,0.7313015869648742,4
1996-12-29,-0.006724137931034483,-0.9252873563218387,0.00950936705733633,0.5770641547614292,2
1996-12-30,-0.0018749999999999993,-1.9027777777777761,0.019131534831267456,0.4416142526551294,3
1996-12-31,0.0,-2.4125000000000014,0.0,0.3005203820042807,2
1997-01-01,0.0,-2.3248552754435137,0.0,2.018068068105837,5
1997-01-03,0.0,-1.2299107142857153,0.0,0.4261581047329625,2
1997-01-04,0.0,0.15715118215117913,0.0,1.1765390049319537,5
1997-01-05,0.0,-0.1875,0.0,1.2374368670764582,2
1997-01-06,0.0,1.2666666666666657,0.0,0.0,1
1997-01-07,-0.017666666666666667,-1.5666666666666629,0.02498443960192468,1.0842303978193715,2
1997-01-08,0.0,0.26796536796536685,0.0,2.4672588137160596,4
1997-01-09,-0.0033542319749216296,0.9895394835050025,0.006282249501978468,1.359364852106497,7
1997-01-12,-0.010237547892720305,-1.4646962233169158,0.016551809280325926,0.4837712645938512,3
1997-01-13,-0.0013793103448275863,-2.827586206896555,0.0,0.0,1
1997-01-14,0.0,-1.2666666666666657,0.0,0.0,1
1997-01-15,0.0,-1.777188328912466,0.0,0.12003934746933148,2
1997-01-16,0.0775,-5.339080459770116,0.16091535041754096,4.185838830831542,3
1997-01-17,0.0,-0.7741935483871032,0.0,0.0,1
1997-01-18,0.0,-2.6115759240759218,0.0,0.658744753840409,4
1997-01-19,-0.034375,-0.4970428876678916,0.06875,1.7239387079397783,4
1997-01-20,-0.009423076923076925,-2.9241028069153074,0.01884615384615385,0.7664750730552438,4
1997-01-21,0.2158206845238095,-1.9017857142857153,0.35808937659756546,2.1746402861507157,4
1997-01-22,-0.0040625,-1.0934200603318278,0.007036456405748564,1.2178651393638973,3
1997-01-23,-0.011840277777777778,-3.6539351851851856,0.011168849548251668,1.115660895982782,3
1997-01-24,-0.03943627450980392,0.36687091503268004,0.0527075249765915,1.6916329336858273,6
1997-01-25,0.0,-2.398958333333333,0.0,1.2271248931841536,2
1997-01-26,0.0,-0.9017857142857153,0.0,0.7449875016072569,2
1997-01-27,-0.021124999999999998,2.1863351254480308,0.047236936024683054,1.9213698081010846,5
1997-01-28,-0.0013793103448275863,-0.4683269476372942,0.0023890355966467275,1.9033500328379385,3
1997-01-29,-0.029285714285714286,-1.6071428571428612,0.0,0.0,1
1997-01-30,0.05603896103896104,-3.3620129870129887,0.08439365349486197,0.25942553985090816,2
1997-02-01,-0.030376175548589346,-2.625391849529784,0.022388020344777843,0.627307896789317,2
1997-02-02,-0.056203972498090136,-2.334010695187166,0.09390491958109363,1.7172134527717862,5
1997-02-04,0.0,-1.1177248677248706,0.0,0.9501774921528491,4
1997-02-05,-0.0019215686274509803,-2.904901960784315,0.0010537277523564234,1.7982695984293102,2
1997-02-06,0.0,-1.5,0.0,0.0,1
1997-02-07,-0.04409436274509804,-0.5006127450980387,0.03736422628468999,1.4092098214041866,4
1997-02-08,-0.034166666666666665,-1.0394736842105274,0.04831896338108074,0.7629310007539081,2
1997-02-09,0.0,-0.37912087912087955,0.0,1.2116698527878078,4
1997-02-10,0.0,-2.36666666666666,0.0,0.0,1
1997-02-14,-0.018333333333333333,-0.6458333333333357,0.025927248643506744,2.798964342196747,2
1997-02-15,-0.008103448275862069,-3.532567049808428,0.011460006453713012,1.2895893787156953,2
1997-02-16,-0.013290322580645162,-0.8401433691756305,0.008398998998877341,0.6419862134215176,3
1997-02-17,-0.0026666666666666666,2.5636648745519715,0.005333333333333334,3.083793307679548,4
1997-02-18,-0.00016666666666666666,-1.2730769230769212,0.00023570226039551585,2.017973967847769,2
1997-02-19,-0.05689655172413793,0.3793103448275872,0.0,0.0,1
1997-02-21,-0.008571428571428572,1.7857142857142918,0.0,0.0,1
1997-02-25,-0.058518518518518525,3.292592592592593,0.10135704725773431,1.7302798365458696,3
1997-02-27,-0.00021505376344086021,-1.6356033452807612,0.00037248404463846824,0.4525553875659152,3
1997-02-28,-0.020234375,-1.486458333333335,0.02298826803617969,1.066033747772033,4
1997-03-01,0.16718750000000002,-1.8014069264069263,0.31425802371419254,2.759100543375617,3
1997-03-02,0.659506641366224,-6.588235294117645,0.9559761659578584,3.410750356311585,2
1997-03-03,-0.07220843672456576,-1.6033669050746842,0.06847137247617208,0.7115159856151543,3
1997-03-04,-0.0946411214058273,1.0439678214820514,0.12025987839834523,2.549350530890332,6
1997-03-05,-0.06497835497835497,-0.676767676767677,0.10521006249250461,1.3327592887321704,3
1997-03-06,-0.10818681318681317,2.1587683150183117,0.16151744462218476,2.66200445866585,3
1997-03-07,-0.061636363636363635,-0.6454545454545411,0.06453956439193578,2.5155859427666902,2
1997-03-08,-0.023666666666666666,-0.07500000000000284,0.03346972097616325,0.9545941546018352,2
1997-03-09,-0.1640895018294399,2.2470212965568996,0.09607270060189596,0.20090358354943588,3
1997-03-10,0.0,-0.8125,0.0,0.0,1
1997-03-11,-0.07579696394686906,2.9781783681214478,0.010935332574327068,0.1972385139173117,2
1997-03-12,-0.07555555555555556,4.3777777777777755,0.0333888426695927,2.6792066266244077,3
1997-03-14,-0.03766263736263736,0.38237637362637145,0.05869115338215683,3.543004164615577,5
1997-03-15,-0.19,-1.2030303030303031,0.18856180831641264,3.869802566130012,2
1997-03-16,-0.06888402406417113,3.2096451648841366,0.036973389350056035,3.883720327783649,4
1997-03-17,-0.02251388888888889,1.5354166666666675,0.025584837541736263,2.367886826018789,3
1997-03-18,-0.033324074074074075,-0.8875420875420872,0.04182822628803774,4.23304920929007,6
1997-03-19,-0.14878472222222222,2.304166666666665,0.17092833782744657,4.096125794916187,3
1997-03-20,-0.003476036866359428,-1.665587208490433,0.2785056887062959,2.1052237753743435,5
1997-03-21,0.0329513888888889,0.7958333333333343,0.05998339011026612,2.6792120265729875,3
1997-03-22,0.32972247023809526,1.260540674603174,0.7653343542738793,2.305275413465028,4
1997-03-23,0.37732253959276024,-8.119485294117649,0.8751340764696272,0.9578105552188168,4
1997-03-24,0.09319520264681554,-0.5416272795305019,0.18379209255008266,3.145820731230001,6
1997-03-25,-0.07933581546010389,1.4032713280815752,0.07024316774801653,3.0770532905521004,6
1997-03-26,0.4831364764267991,-7.78560794044665,0.7209758811548087,3.1323032866940355,5
1997-03-27,0.6673346861471862,-0.8169372294372323,0.9960944786033422,4.022782882564219,5
1997-03-28,-0.0024615384615384616,-2.4302564102564106,0.0055041673292302515,3.145125738437998,5
1997-03-29,-0.05469853709508882,0.37230929989550815,0.05487791268722409,2.5538460574462367,5
1997-03-30,-0.07497126436781609,-2.965697023283229,0.12557970675778965,0.8829629234053671,5
1997-03-31,0.3947704378954379,-2.040667665667667,0.7746993822826113,2.025303421875692,6
1997-04-01,-0.037581235968332745,-0.881549096065226,0.048488742198866286,1.4954008226008129,6
1997-04-02,-0.06692076095947065,0.09895781637717108,0.08177483558989014,2.196889151905421,5
1997-04-03,0.854984604105572,-2.633651026392961,1.6069628283628477,1.2596426692859122,4
1997-04-04,-0.05364971050454921,-4.807347670250895,0.06089546872897893,1.5597463080979082,4
1997-04-05,0.20788772893772892,-3.134816849816852,0.5878070868997914,4.034821869336381,5
1997-04-06,-0.05523476702508961,-0.33951612903225836,0.051840769521352345,2.1673938630419602,4
1997-04-07,-0.05112408357771261,-0.3812805474095787,0.045247546610254895,2.2113682253873574,6
1997-04-08,0.07611111111111112,-1.6888888888888876,0.38868472418505823,3.0914457842629273,3
1997-04-09,-0.10399731182795699,-0.9909946236559115,0.12175082778830236,1.2303856628905265,4
1997-04-10,-0.03627582417582418,0.9537728937728929,0.042930222702118284,0.9803694646357686,5
1997-04-11,0.012531814449917899,0.8991174055829241,0.06607390372618933,2.5263120760077555,4
1997-04-12,0.16895007680491553,-6.296374807987715,0.356234121694781,1.147825647712527,5
1997-04-13,-0.16917803724053726,-0.41086691086691235,0.09896643664524842,1.783867991404192,6
1997-04-14,-0.07295814479638009,0.35499937154348754,0.079280017488098,2.3661423058994324,6
1997-04-15,0.10527474496829337,-0.38824097049903517,0.2945979362688974,1.684271450456822,5
1997-04-16,0.2126352941176471,-3.5130252100840353,0.39441977532769595,1.4610979424353325,5
1997-04-17,-0.10505357142857143,-0.7887566137566134,0.05402607277153916,2.084837728435828,6
1997-04-18,-0.16692307692307692,-0.7289377289377276,0.1917017376369284,1.7556413921018479,3
1997-04-19,-0.0805981240981241,-2.0354256854256882,0.06380170941458434,1.2928433662631833,6
1997-04-20,-0.054898989898989906,-3.017676767676761,0.0150706596798345,1.7820519384448854,2
1997-04-21,-0.09095526695526694,-2.549680478251907,0.030190848387650748,0.48055667149838216,7
1997-04-22,-0.020727359941645655,-4.775110603682031,0.040240750091915,1.4010968561175172,7
1997-04-23,1.230372169701214,-2.0061128618113906,1.2317326278680234,2.3785100718434853,6
1997-04-24,-0.12443034188034188,-0.7082692307692326,0.07134312309420665,1.4289699607587385,5
1997-04-25,0.10708982166067418,-1.7475482786542682,0.3761101728937353,2.25766568791462,7
1997-04-26,-0.061676923076923074,1.4223931623931634,0.04748144590739562,1.377184926849293,5
1997-04-27,0.158755323081936,-0.8031037734666739,0.4394593521823621,1.4613298396461802,6
1997-04-28,0.24107729770229774,-3.1166333666333657,0.6247436925879902,0.9368078269217903,5
1997-04-29,1.4893131313131311,-1.123232323232325,2.6833117637401704,3.240074670280445,3
1997-04-30,0.25618951612903224,-3.3306451612903203,0.3677810633276321,1.653717472129832,2
1997-05-01,-0.09197412549136687,-1.0076740309498884,0.08490654566735188,2.525007188290268,6
1997-05-02,0.3202094705403529,-3.083185197155783,0.7517468869759111,2.732131620510048,7
1997-05-03,-0.15334134615384615,-4.857998251748252,0.21938378360572455,3.11099436355778,6
1997-05-04,0.054521309206907585,-1.598899846491122,0.23814201948596536,1.254912009026288,6
1997-05-05,-0.2079306239737274,-3.3491327996715903,0.3040299253319364,1.2731731056357216,4
1997-05-06,0.5659928698752228,1.2633780785041304,1.745628806148823,2.2916282805598347,7
1997-05-07,-0.03069763814616756,-1.8843694295900164,0.24392415370437043,1.6531657330045553,6
1997-05-08,-0.030653612740306282,0.03872596937113334,0.1670943892226476,2.338561194632891,6
1997-05-09,0.219420988420182,-0.24582506203473714,0.4510644568933152,3.066335508920149,5
1997-05-10,-0.08548558797524315,-1.6440503174985934,0.06313021846834449,1.1184647088751112,5
1997-05-11,-0.2165647095959596,2.091824494949494,0.10503134692134566,1.6726494393426676,6
1997-05-12,-0.0789469696969697,0.8248484848484849,0.11575000347079667,2.1504632511796147,5
1997-05-13,0.09095407696878284,0.13907285524932433,0.5288810362910866,2.068327053835193,6
1997-05-14,-0.06053219696969697,1.5067550505050515,0.1094531109315602,1.2151749038184632,6
1997-05-15,-0.1551123303167421,-1.281199095022623,0.019146424562616674,0.9462371030601787,5
1997-05-16,-0.05708390937019969,-1.5417626728110605,0.09324297770334701,1.1737143416022744,5
1997-05-17,-0.12046875,-2.125,0.08684155156447287,0.4419417382415922,2
1997-05-18,-0.29591517857142857,-5.814732142857146,0.33407638684362645,0.04103744712242926,2
1997-05-19,0.13887040916073173,-1.142900782013689,0.25102251260703073,1.3116929060627476,5
1997-05-20,-0.04189962121212121,-1.9501893939393937,0.015412765448990102,3.1858990616253773,5
1997-05-21,0.29313809842118665,-2.271675791528731,0.5603684357912827,1.91217498525996,6
1997-05-22,-0.005333333333333333,-2.5,0.0,0.0,1
1997-05-23,0.3756763440860215,-3.7409946236559106,0.30161890330987823,1.2659431366511407,5
1997-05-24,-0.11523359454138192,0.05544264982994613,0.11282146904910995,1.2652468729749167,7
1997-05-25,0.2724253787878788,-1.5640909090909105,0.5667832084654985,0.8753075020474218,5
1997-05-26,-0.19309492888064317,0.5134302205730806,0.21773132213995353,0.985454429899273,7
1997-05-27,-0.10344841632617525,-0.7198567137446588,0.04176295197006115,1.9808628091441323,5
1997-05-28,0.4705002506265664,-0.8741854636591455,0.6854645658624126,0.6229764636895103,5
1997-05-29,-0.0381132573984501,0.3952993186664571,0.01593813641435309,2.34844777692306,5
1997-05-30,0.07868365386081837,-1.424031095057039,0.3366212371846379,1.22392795701407,6
1997-05-31,-0.01481236005373938,-1.0274361311922908,0.2601540260492685,1.8298453728405202,7
1997-06-01,0.004245966451848801,-1.8453082864847563,0.23683761948437496,1.7477666655981687,6
1997-06-02,0.33054659165719075,-0.9443386298801053,0.5672280178715238,1.205042639089405,7
1997-06-03,-0.17091517857142857,0.05520833333333286,0.25828239377030116,2.1196106273709376,6
1997-06-04,0.1396875,-3.65625,0.22325298325274404,0.5219779090153146,3
1997-06-05,0.8171525072150073,-3.5858800442852163,0.7460454908376489,1.9422067584979474,6
1997-06-06,-0.008693242431072052,0.10394598452408133,0.17291095957292504,0.3813937148529102,6
1997-06-07,-0.1537897435897436,1.0969230769230762,0.16295458078177683,1.5188367984249778,5
1997-06-08,-0.078482463896257,0.7413694861970725,0.15087594477053173,1.0514591652782894,6
1997-06-09,-0.06319967144563919,-0.3949372759856639,0.08011529259667426,0.7180817569416252,3
1997-06-10,-0.005122429653679657,1.4612869769119747,0.48078063070623517,2.3033687893256363,4
1997-06-11,-0.39841732672089814,-1.7400076114361818,0.2786943121235541,1.3156815095814864,7
1997-06-12,0.23285799808429117,-3.6760057471264367,0.5108879002851432,1.9928743600030494,6
1997-06-13,1.5900247253718975,-1.5694666353383457,2.5801731453594323,1.384669987094932,8
1997-06-14,0.07502747252747252,-2.718940781440782,0.1033190831885952,1.9965082430481824,4
1997-06-15,0.8206774433824382,-1.7691272512139637,1.2633362423284769,1.646234929844034,6
1997-06-16,-0.333690562311252,-1.2022157440260892,0.3129078375025632,2.135665424740861,7
1997-06-17,0.21150793650793648,-1.412800162800163,0.766990451910306,2.708196502414236,7
1997-06-18,0.027739038419337947,0.24340954744180618,0.2515230950348974,1.9849207792775811,7
1997-06-19,0.30131013431013437,-1.813841713841715,0.5451627751310938,2.138049591455211,7
1997-06-20,0.7267978896103896,-2.356091824841826,0.6718012988143287,2.249937245258614,8
1997-06-21,-0.2695647920706744,-0.5110493428140501,0.2390024740475719,0.7979224601573193,5
1997-06-22,-0.24157706093189962,0.4946236559139834,0.20204499138419915,1.6575191214910465,2
1997-06-23,-0.08803140394088671,-2.7677339901477844,0.2821647870099246,1.2816468964600383,6
1997-06-24,-0.022902118714618717,-1.1364926739926733,0.34530059153107995,1.1805582689652145,7
1997-06-25,-0.16809334935897435,-1.228084935897435,0.15340875505582727,2.005355911088718,4
1997-06-26,-0.10701418036268442,-1.0303583502366465,0.10659143015035037,1.2857520274652732,8
1997-06-27,-0.10982010152545865,0.6760358688930117,0.11076227696998249,2.167507605783025,7
1997-06-28,-0.07437957875457876,-2.520489926739927,0.08389218839117155,2.543013734125859,3
1997-06-29,-0.13819216589861752,-1.057904998227579,0.223496652688775,1.1654657847065502,5
1997-06-30,-0.3493411033411033,-0.18658325801183043,0.29604774550179663,2.042441210393474,7
1997-07-01,-0.08301945078730792,0.19109461966604815,0.2669493193633893,1.2646168894511853,7
1997-07-02,-0.011674025379382526,-4.743998560962849,0.17439792982175562,0.9939123005766317,7
1997-07-03,-0.20918272642390293,-1.2335574229691872,0.0722807768667166,1.173433862555664,5
1997-07-04,-0.02378151260504202,-2.481092436974791,0.02252045966972282,0.2763064313039798,2
1997-07-05,-0.11504456327985739,0.5634581105169332,0.12735379819572318,0.2677806262976052,3
1997-07-06,-0.1175686274509804,-1.5424836601307181,0.01175607526565189,0.8929587719755221,3
1997-07-07,-0.1329938811188811,-0.6842220279720266,0.1165077465416691,1.525335285020953,7
